Date,Day of the Week,Start Time(Hours),Chatrapati Shivaji (International) Fare,Kokilaben Hospital Fare,Bank of Baroda(BKC) Fare,Marine Drive Aquarium Fare,Phoenix Mall Fare,Number of Cars Nearby,Chhatrapati Airport(International)Travel Time,Kokilaben Hospital Travel Time,Bank of Baroda BKC Travel Time,Marine Drive Travel Time,Phoenix Mall Travel Time,Type of Car,Travel Distance(Chattrapti Airport),Travel Distance(Kokilaben Hospital),Travel Distance(Bank of Baroda),Travel Distance (Taraporevala Aquaruim),Travel Distance (Phoneix Mall),Holiday/Festival,Latitude of Pickup point,Longitude of Pickup Point,Latitude of Destination(Chattrapti Shivaji Airport),Latitude of Destination(Kokilaben Hospital),Latitude of Destination ( bank of baroda),Latitude of Destination(Taraporevala Aquarium),Latitude of Destination(Phoneix Mall),Longitude of Destination(Chattrapati Shivaji Airport),Longitude of Destination(Kokilaben Hospital),Longitude of Destination(Bank of Baroda),Longitude of Destination(Taraporevala Aquarium),Longitude of Destination(Phoenix Mall)
02-10-2021,Saturday,21:00,192,274,,518,208,11,48,40,40,56,32,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,21:00,277,390,,716,299,11,48,40,40,56,32,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,22:00,146,206,228,398,156,12,47,35,31,54,24,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,22:00,190,267,295,514,207,12,47,35,31,54,24,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,22:00,273,380,416,711,298,12,47,35,31,54,24,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,8:00,142,200,221,353,153,18,17,29,24,47,18,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,8:00,185,259,287,457,199,18,17,29,24,47,18,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,8:00,266,368,402,634,285,18,17,29,24,47,18,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,9:00,142,200,222,390,155,18,18,28,25,47,18,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,9:00,185,259,289,506,201,18,18,28,25,47,18,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,9:00,266,368,405,697,289,18,18,28,25,47,18,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,10:00,144,203,223,393,156,18,41,32,28,49,22,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,10:00,187,264,290,509,204,18,41,32,28,49,22,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,10:00,270,375,407,702,292,18,41,32,28,49,22,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,11:00,145,204,225,394,158,15,43,34,29,51,23,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,11:00,188,265,292,510,206,15,43,34,29,51,23,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,11:00,272,377,411,704,296,15,43,34,29,51,23,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,12:00,146,208,229,398,160,15,49,38,40,57,25,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,12:00,190,269,297,514,208,15,49,38,40,57,25,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,12:00,273,384,418,711,299,15,49,38,40,57,25,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,13:00,146,206,227,396,158,14,49,36,36,52,24,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,13:00,191,267,294,512,206,14,49,36,36,52,24,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,13:00,275,380,414,708,296,14,49,36,36,52,24,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,14:00,146,206,227,396,158,14,49,36,36,52,24,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,14:00,191,267,294,512,206,14,49,36,36,52,24,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,14:00,275,380,414,708,296,14,49,36,36,52,24,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,15:00,146,205,227,396,159,14,45,35,33,53,24,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,15:00,190,266,294,512,207,14,45,35,33,53,24,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,15:00,273,379,414,708,298,14,45,35,33,53,24,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,16:00,146,327,230,451,252,12,48,37,34,53,26,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,16:00,190,423,298,583,327,12,48,37,34,53,26,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,16:00,273,604,420,807,471,12,48,37,34,53,26,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,17:00,146,290,323,560,159,6,48,40,35,56,26,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,17:00,191,375,418,724,207,6,48,40,35,56,26,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,17:00,275,536,590,1002,298,6,48,40,35,56,26,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,18:00,252,303,399,593,221,14,51,44,36,59,29,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,18:00,328,391,517,766,286,14,51,44,36,59,29,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,18:00,340,485,822,1346,509,14,51,44,36,59,29,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,19:00,180,262,451,789,270,9,59,47,50,68,35,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,19:00,234,339,584,993,350,9,59,47,50,68,35,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,19:00,340,485,822,1346,509,9,59,47,50,68,35,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,20:00,150,213,237,411,163,9,51,43,35,59,29,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,20:00,195,276,306,531,211,9,51,43,35,59,29,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,20:00,282,394,433,736,305,9,51,43,35,59,29,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,21:00,153,217,325,399,206,6,47,36,32,55,25,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,21:00,199,282,422,515,268,6,47,36,32,55,25,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,21:00,287,401,595,713,385,6,47,36,32,55,25,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,22:00,146,207,276,422,265,4,46,36,30,53,30,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,22:00,190,268,358,546,345,4,46,36,30,53,30,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
03-10-2021,Sunday,22:00,273,381,504,754,496,4,46,36,30,53,30,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,8:00,143,204,223,390,154,17,40,30,26,46,19,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,8:00,186,265,290,506,200,17,40,30,26,46,19,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,8:00,268,376,407,697,287,17,40,30,26,46,19,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,9:00,248,336,402,695,275,9,57,37,42,68,28,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,9:00,322,434,520,896,358,9,57,37,42,68,28,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,9:00,467,620,738,1247,515,9,57,37,42,68,28,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,10:00,173,213,223,420,167,12,69,45,50,80,33,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,10:00,224,276,288,541,217,12,69,45,50,80,33,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,10:00,322,395,413,757,314,12,69,45,50,80,33,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,11:00,151,241,263,506,164,13,66,46,41,80,29,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,11:00,196,321,340,626,212,13,66,46,41,80,29,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,11:00,284,447,479,838,307,13,66,46,41,80,29,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,12:00,173,213,231,501,162,11,55,46,37,66,28,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,12:00,224,276,300,621,210,11,55,46,37,66,28,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,12:00,321,395,423,829,303,11,55,46,37,66,28,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,13:00,149,213,232,409,162,11,52,43,36,67,28,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,13:00,194,276,301,528,210,11,52,43,36,67,28,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,13:00,281,395,425,735,303,11,52,43,36,67,28,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,14:00,148,209,230,499,161,8,52,40,34,66,26,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,14:00,193,270,298,618,209,8,52,40,34,66,26,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,14:00,279,386,420,824,301,8,52,40,34,66,26,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,15:00,172,211,228,499,159,25,49,41,32,63,24,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,15:00,223,272,295,618,207,25,49,41,32,63,24,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,15:00,319,389,416,824,298,25,49,41,32,63,24,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,16:00,127,189,199,775,143,9,25,41,35,63,28,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,16:00,172,250,263,981,191,9,25,41,35,63,28,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,16:00,257,366,382,1332,285,9,25,41,35,63,28,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,17:00,128,191,216,468,143,12,24,43,35,64,30,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,17:00,173,253,285,584,191,12,24,43,35,64,30,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,17:00,259,372,412,785,285,12,24,43,35,64,30,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,18:00,165,219,239,578,207,11,63,50,49,69,33,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,18:00,215,282,308,719,268,11,63,50,49,69,33,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,18:00,311,406,443,968,387,11,63,50,49,69,33,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,19:00,165,260,230,512,174,16,69,56,57,70,33,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,19:00,213,334,297,635,225,16,69,56,57,70,33,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,19:00,309,482,427,848,325,16,69,56,57,70,33,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,20:00,353,245,617,832,191,13,54,47,42,64,30,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,20:00,458,316,797,1074,247,13,54,47,42,64,30,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,20:00,656,454,1118,1492,358,13,54,47,42,64,30,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,21:00,172,209,226,399,159,6,47,36,31,56,30,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,21:00,223,270,293,515,207,6,47,36,31,56,30,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,21:00,319,385,413,713,298,6,47,36,31,56,30,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,22:00,146,206,226,396,157,7,45,33,30,53,23,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,22:00,191,267,293,512,205,7,45,33,30,53,23,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
04-10-2021,Monday,22:00,275,380,413,708,294,7,45,33,30,53,23,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,8:00,144,205,223,391,155,14,40,32,27,48,20,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,8:00,187,266,290,507,201,14,40,32,27,48,20,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,8:00,270,378,407,699,289,14,40,32,27,48,20,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,9:00,152,214,219,452,168,9,62,40,44,71,28,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,9:00,197,277,283,583,218,9,62,40,44,71,28,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,9:00,287,396,404,813,314,9,62,40,44,71,28,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,10:00,154,219,228,429,167,9,62,49,53,89,31,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,10:00,199,282,293,552,217,9,62,49,53,89,31,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,10:00,290,406,422,775,314,9,62,49,53,89,31,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,11:00,174,218,265,513,169,15,75,48,44,76,31,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,11:00,227,281,343,635,219,15,75,48,44,76,31,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,11:00,324,404,482,852,316,15,75,48,44,76,31,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,12:00,173,218,264,504,166,12,63,48,43,67,33,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,12:00,224,281,342,624,215,12,63,48,43,67,33,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,12:00,321,404,480,834,312,12,63,48,43,67,33,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,13:00,173,216,259,501,164,11,55,33,35,67,29,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,13:00,224,279,335,621,212,11,55,33,35,67,29,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,13:00,321,400,469,829,307,11,55,33,35,67,29,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,14:00,149,208,229,505,161,7,49,38,33,63,29,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,14:00,194,269,297,626,209,7,49,38,33,63,29,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,14:00,281,384,418,833,301,7,49,38,33,63,29,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
05-10-2021,Tuesday,15:00,177,211,280,606,169,4,47,39,33,63,26,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
